PRODUCTID;ORDER_NUMBER;ORDER_QUANTITY;UNIT_PRICE;DELIVERY_COST;TAX_RATE
10;SO56874   ;2;EUR 1490;EUR 77,26;0.23000
12;SO56965   ;4;EUR 299,99;EUR 62,24;0.23000
10;SO57472   ;1;EUR 1490;EUR 58,99;0.23000
21;SO57491   ;4;EUR 1159;EUR 50,02;0.23000
18;SO57786   ;1;EUR 1299,99;EUR 44,07;0.23000
18;SO57774   ;8;EUR 1299,99;EUR 57,42;0.23000
13;SO58500   ;2;EUR 399;EUR 61,84;0.46000
8;SO58696   ;7;EUR 1954,74;EUR 73,31;0.23000
21;SO74484   ;9;EUR 1159;EUR 65,14;0.23000
15;SO74850   ;5;EUR 588;EUR 66,38;0.23000
18;SO74939   ;6;EUR 1299,99;EUR 41,42;0.23000
20;SO50878   ;7;EUR 819;EUR 77,13;0.23000
11;SO51568   ;8;EUR 433,33;EUR 77,04;0.23000
12;SO51572   ;6;EUR 299,99;EUR 30,45;0.23000
10;SO52442   ;9;EUR 1490;EUR 90,95;0.23000
8;SO53192   ;5;EUR 1954,74;EUR 47,82;0.23000
18;SO53264   ;7;EUR 1299,99;EUR 61,14;0.23000
21;SO53795   ;6;EUR 1159;EUR 82,73;0.23000
8;SO53838   ;10;EUR 1954,74;EUR 44,93;0.23000
9;SO53973   ;1;EUR 503,96;EUR 38;0.23000
18;SO54123   ;1;EUR 1299,99;EUR 63,79;0.23000
21;SO54250   ;8;EUR 1159;EUR 74,29;0.23000
11;SO54501   ;10;EUR 433,33;EUR 45,95;0.23000
11;SO54842   ;1;EUR 433,33;EUR 51,97;0.23000
22;SO55083   ;4;EUR 1306;EUR 87,48;0.23000
12;SO55157   ;2;EUR 299,99;EUR 31,99;0.23000
11;SO55364   ;10;EUR 433,33;EUR 80,51;0.23000
16;SO55623   ;9;EUR 780;EUR 37,62;0.23000
11;SO55825   ;1;EUR 433,33;EUR 30,79;0.23000
21;SO55932   ;6;EUR 1159;EUR 37,12;0.23000
21;SO56526   ;5;EUR 1159;EUR 74,04;0.23000
18;SO56530   ;6;EUR 1299,99;EUR 62,27;0.23000
18;SO56973   ;6;EUR 1299,99;EUR 53,9;0.23000
21;SO57535   ;5;EUR 1159;EUR 69,26;0.23000
14;SO57630   ;4;EUR 679,99;EUR 72,02;0.23000
10;SO58082   ;3;EUR 1490;EUR 90,09;0.23000
21;SO58128   ;5;EUR 1159;EUR 51,59;0.23000
15;SO74267   ;5;EUR 588;EUR 56,79;0.23000
20;SO74704   ;6;EUR 819;EUR 43,28;0.23000
15;SO74711   ;9;EUR 588;EUR 76,63;0.23000
13;SO74787   ;2;EUR 399;EUR 87,65;0.23000
22;SO75094   ;9;EUR 1306;EUR 84,36;0.23000
13;SO50993   ;8;EUR 399;EUR 50,94;0.23000
13;SO51191   ;1;EUR 399;EUR 55,92;0.23000
18;SO51314   ;2;EUR 1299,99;EUR 71,34;0.23000
13;SO52046   ;4;EUR 399;EUR 71,76;0.23000
17;SO52677   ;2;EUR 469;EUR 75,33;0.23000
10;SO52747   ;8;EUR 1490;EUR 41,44;0.23000
17;SO52950   ;3;EUR 469;EUR 76,83;0.23000
11;SO53221   ;5;EUR 433,33;EUR 58,94;0.23000
12;SO53350   ;10;EUR 299,99;EUR 72,37;0.23000
22;SO53825   ;7;EUR 1306;EUR 32,51;0.23000
17;SO53775   ;2;EUR 469;EUR 40,4;0.23000
9;SO53849   ;8;EUR 503,96;EUR 56,71;0.23000
22;SO53853   ;1;EUR 1306;EUR 69,45;0.23000
8;SO53899   ;4;EUR 1954,74;EUR 40;0.23000
13;SO53927   ;9;EUR 399;EUR 61,45;0.23000
13;SO54497   ;6;EUR 399;EUR 88,85;0.23000
14;SO54743   ;10;EUR 679,99;EUR 74,34;0.23000
13;SO55363   ;6;EUR 399;EUR 47,22;0.23000
10;SO55419   ;8;EUR 1490;EUR 79,06;0.23000
9;SO56067   ;7;EUR 503,96;EUR 35,98;0.23000
16;SO56120   ;8;EUR 780;EUR 59,88;0.23000
9;SO56146   ;7;EUR 503,96;EUR 66,38;0.23000
11;SO56416   ;3;EUR 433,33;EUR 35,58;0.23000
19;SO56510   ;7;EUR 103,54;EUR 51,31;0.23000
11;SO56911   ;5;EUR 433,33;EUR 41,03;0.23000
19;SO57301   ;6;EUR 103,54;EUR 35,13;0.23000
22;SO57475   ;3;EUR 1306;EUR 52,69;0.23000
18;SO57604   ;5;EUR 1299,99;EUR 75,24;0.23000
17;SO57662   ;10;EUR 469;EUR 34,13;0.23000
21;SO57818   ;5;EUR 1159;EUR 89,57;0.23000
13;SO58102   ;9;EUR 399;EUR 54,63;0.46000
14;SO58818   ;1;EUR 679,99;EUR 30,81;0.23000
19;SO58862   ;8;EUR 103,54;EUR 59,91;0.23000
16;SO58881   ;4;EUR 780;EUR 66,88;0.23000
21;SO59097   ;6;EUR 1159;EUR 74,74;0.23000
14;SO74436   ;5;EUR 679,99;EUR 37,45;0.23000
20;SO74692   ;6;EUR 819;EUR 82,79;0.23000
9;SO74750   ;5;EUR 503,96;EUR 58,81;0.23000
10;SO74821   ;3;EUR 1490;EUR 82,54;0.23000
15;SO74908   ;9;EUR 588;EUR 85,99;0.23000
13;SO74998   ;7;EUR 399;EUR 57,57;0.23000
13;SO75052   ;9;EUR 399;EUR 52,25;0.23000
21;SO59238   ;3;EUR 1159;EUR 47,04;0.23000
12;SO59528   ;1;EUR 299,99;EUR 37,2;0.23000
24;SO59993   ;5;EUR 1495,53;EUR 55,63;0.23000
22;SO60153   ;9;EUR 1306;EUR 57,66;0.23000
20;SO60235   ;9;EUR 819;EUR 76,64;0.46000
16;SO60299   ;4;EUR 780;EUR 63,31;0.23000
27;SO60428   ;10;EUR 845,37;EUR 54,93;0.23000
16;SO60421   ;5;EUR 780;EUR 34,32;0.46000
15;SO60939   ;4;EUR 588;EUR 56,41;0.23000
28;SO60962   ;4;EUR 970;EUR 59,72;0.46000
27;SO60973   ;10;EUR 845,37;EUR 61,2;0.23000
29;SO61386   ;7;EUR 41,26;EUR 34,1;0.23000
19;SO61629   ;5;EUR 103,54;EUR 35,16;0.23000
22;SO61795   ;7;EUR 1306;EUR 83,41;0.46000
9;SO61940   ;1;EUR 503,96;EUR 80,55;0.23000
25;SO61957   ;8;EUR 159,99;EUR 53,85;0.23000
24;SO62126   ;1;EUR 1495,53;EUR 44,12;0.23000
9;SO62154   ;9;EUR 503,96;EUR 39,85;0.23000
14;SO62293   ;5;EUR 679,99;EUR 55,66;0.23000
29;SO62643   ;5;EUR 41,26;EUR 37,03;0.23000
10;SO63042   ;6;EUR 1490;EUR 81,11;0.23000
24;SO63369   ;6;EUR 1495,53;EUR 55,78;0.23000
9;SO63466   ;1;EUR 503,96;EUR 56,18;0.46000
22;SO64383   ;2;EUR 1306;EUR 60,04;0.23000
24;SO65868   ;6;EUR 1495,53;EUR 48,79;0.23000
16;SO65810   ;6;EUR 780;EUR 72,77;0.23000
10;SO66115   ;9;EUR 1490;EUR 90,76;0.23000
8;SO66145   ;5;EUR 1954,74;EUR 45,31;0.23000
11;SO66753   ;2;EUR 433,33;EUR 79,72;0.23000
28;SO66941   ;2;EUR 970;EUR 57,53;0.23000
8;SO67109   ;10;EUR 1954,74;EUR 50,07;0.23000
29;SO67154   ;2;EUR 41,26;EUR 79,3;0.23000
27;SO67186   ;4;EUR 845,37;EUR 58,79;0.46000
17;SO59296   ;4;EUR 469;EUR 65,13;0.23000
11;SO59608   ;6;EUR 433,33;EUR 43,4;0.23000
27;SO59659   ;8;EUR 845,37;EUR 35,75;0.46000
19;SO59886   ;2;EUR 103,54;EUR 76,21;0.46000
24;SO60167   ;2;EUR 1495,53;EUR 38,08;0.23000
9;SO60194   ;10;EUR 503,96;EUR 76,91;0.23000
28;SO60272   ;9;EUR 970;EUR 61,39;0.23000
20;SO60395   ;6;EUR 819;EUR 36,65;0.23000
23;SO60427   ;2;EUR 179;EUR 54,45;0.23000
20;SO60519   ;9;EUR 819;EUR 68,98;0.23000
29;SO60818   ;3;EUR 41,26;EUR 67,49;0.23000
9;SO60954   ;3;EUR 503,96;EUR 63,15;0.23000
18;SO61467   ;7;EUR 1299,99;EUR 41,01;0.23000
8;SO61586   ;5;EUR 1954,74;EUR 67,66;0.23000
22;SO61721   ;3;EUR 1306;EUR 89,05;0.23000
21;SO61841   ;10;EUR 1159;EUR 35,74;0.23000
11;SO61941   ;8;EUR 433,33;EUR 51,71;0.23000
20;SO62001   ;6;EUR 819;EUR 79,17;0.23000
21;SO62155   ;10;EUR 1159;EUR 55,73;0.23000
15;SO62437   ;9;EUR 588;EUR 62,9;0.23000
29;SO62665   ;5;EUR 41,26;EUR 81,98;0.23000
18;SO62688   ;5;EUR 1299,99;EUR 70,85;0.23000
16;SO63024   ;3;EUR 780;EUR 38,87;0.23000
12;SO63104   ;10;EUR 299,99;EUR 52,03;0.23000
24;SO63677   ;8;EUR 1495,53;EUR 41,55;0.23000
27;SO63932   ;4;EUR 845,37;EUR 61,61;0.23000
24;SO64133   ;9;EUR 1495,53;EUR 35,2;0.23000
29;SO64137   ;10;EUR 41,26;EUR 56,47;0.46000
24;SO64541   ;4;EUR 1495,53;EUR 66,08;0.23000
23;SO64783   ;4;EUR 179;EUR 84,22;0.23000
28;SO64813   ;1;EUR 970;EUR 67,44;0.23000
16;SO65343   ;2;EUR 780;EUR 71,44;0.23000
14;SO66163   ;2;EUR 679,99;EUR 44,18;0.23000
19;SO66339   ;4;EUR 103,54;EUR 80,43;0.23000
21;SO66578   ;7;EUR 1159;EUR 90,08;0.23000
15;SO67011   ;8;EUR 588;EUR 65,99;0.23000
14;SO67054   ;2;EUR 679,99;EUR 88,37;0.23000
27;SO59212   ;4;EUR 845,37;EUR 60,19;0.23000
11;SO59564   ;9;EUR 433,33;EUR 36,43;0.23000
23;SO59813   ;2;EUR 179;EUR 80,92;0.23000
16;SO59802   ;9;EUR 780;EUR 76,52;0.23000
14;SO59876   ;3;EUR 679,99;EUR 35,76;0.23000
17;SO60202   ;5;EUR 469;EUR 86,32;0.46000
18;SO60572   ;9;EUR 1299,99;EUR 56,02;0.23000
27;SO60712   ;3;EUR 845,37;EUR 65,01;0.23000
29;SO60697   ;2;EUR 41,26;EUR 30,41;0.46000
21;SO60813   ;7;EUR 1159;EUR 47,71;0.23000
12;SO61627   ;10;EUR 299,99;EUR 73,55;0.23000
23;SO61713   ;8;EUR 179;EUR 65,5;0.23000
11;SO62114   ;1;EUR 433,33;EUR 84,42;0.46000
13;SO62177   ;3;EUR 399;EUR 47,01;0.23000
17;SO62256   ;1;EUR 469;EUR 66,86;0.23000
29;SO62472   ;1;EUR 41,26;EUR 61,55;0.23000
23;SO62728   ;10;EUR 179;EUR 83,18;0.23000
22;SO63313   ;10;EUR 1306;EUR 57,35;0.23000
26;SO63875   ;7;EUR 184,9;EUR 89,15;0.23000
26;SO63868   ;4;EUR 184,9;EUR 62,69;0.23000
25;SO63976   ;3;EUR 159,99;EUR 81,19;0.23000
25;SO64595   ;4;EUR 159,99;EUR 68,86;0.23000
13;SO64598   ;1;EUR 399;EUR 48,02;0.23000
19;SO64898   ;6;EUR 103,54;EUR 87,42;0.23000
10;SO65652   ;5;EUR 1490;EUR 70,63;0.23000
28;SO65984   ;6;EUR 970;EUR 86,44;0.23000
10;SO66057   ;3;EUR 1490;EUR 53,92;0.23000
10;SO66110   ;8;EUR 1490;EUR 38,15;0.23000
17;SO66130   ;1;EUR 469;EUR 46,72;0.23000
11;SO66697   ;8;EUR 433,33;EUR 43,95;0.23000
18;SO66698   ;2;EUR 1299,99;EUR 85,26;0.23000
22;SO66824   ;10;EUR 1306;EUR 81,47;0.23000
27;SO67062   ;4;EUR 845,37;EUR 30,67;0.23000
17;SO67233   ;8;EUR 469;EUR 41,56;0.23000
22;SO67409   ;5;EUR 1306;EUR 50,27;0.46000
24;SO59488   ;2;EUR 1495,53;EUR 34,78;0.23000
23;SO59614   ;3;EUR 179;EUR 57,68;0.23000
23;SO60051   ;7;EUR 179;EUR 80,31;0.23000
28;SO60125   ;8;EUR 970;EUR 38,74;0.23000
21;SO60373   ;9;EUR 1159;EUR 76,56;0.23000
18;SO60404   ;6;EUR 1299,99;EUR 77,52;0.23000
11;SO60725   ;3;EUR 433,33;EUR 45,27;0.23000
15;SO61500   ;9;EUR 588;EUR 79,74;0.23000
27;SO61543   ;5;EUR 845,37;EUR 43,05;0.23000
20;SO61725   ;4;EUR 819;EUR 85,06;0.23000
11;SO61983   ;2;EUR 433,33;EUR 52,38;0.23000
25;SO62105   ;2;EUR 159,99;EUR 51,77;0.23000
16;SO62656   ;7;EUR 780;EUR 83,54;0.23000
12;SO62695   ;4;EUR 299,99;EUR 72,12;0.23000
11;SO63434   ;9;EUR 433,33;EUR 48,22;0.46000
27;SO63438   ;9;EUR 845,37;EUR 34,12;0.23000
15;SO63642   ;7;EUR 588;EUR 47,74;0.23000
8;SO63969   ;1;EUR 1954,74;EUR 51,48;0.23000
24;SO64077   ;9;EUR 1495,53;EUR 79,52;0.23000
20;SO64087   ;9;EUR 819;EUR 65,64;0.23000
16;SO64159   ;5;EUR 780;EUR 57,41;0.23000
8;SO64301   ;3;EUR 1954,74;EUR 62,13;0.23000
13;SO64589   ;3;EUR 399;EUR 82,05;0.23000
21;SO64728   ;7;EUR 1159;EUR 89,88;0.23000
17;SO65056   ;9;EUR 469;EUR 61,49;0.23000
19;SO65722   ;4;EUR 103,54;EUR 71,03;0.23000
29;SO65747   ;10;EUR 41,26;EUR 54,7;0.69000
13;SO65781   ;5;EUR 399;EUR 52,97;0.23000
14;SO65991   ;5;EUR 679,99;EUR 38,87;0.23000
11;SO66312   ;3;EUR 433,33;EUR 74,45;0.23000
16;SO66545   ;2;EUR 780;EUR 63,78;0.23000
26;SO67127   ;7;EUR 184,9;EUR 73,19;0.23000
9;SO59259   ;6;EUR 503,96;EUR 47,53;0.23000
12;SO59861   ;5;EUR 299,99;EUR 55,29;0.23000
11;SO60096   ;5;EUR 433,33;EUR 77,7;0.23000
11;SO60405   ;1;EUR 433,33;EUR 62,5;0.23000
29;SO60655   ;6;EUR 41,26;EUR 76,75;0.23000
16;SO60855   ;6;EUR 780;EUR 85,88;0.23000
26;SO61130   ;2;EUR 184,9;EUR 79,13;0.46000
12;SO61551   ;5;EUR 299,99;EUR 34,47;0.23000
26;SO61543   ;7;EUR 184,9;EUR 69,03;0.23000
29;SO61671   ;10;EUR 41,26;EUR 43,72;0.23000
14;SO62014   ;5;EUR 679,99;EUR 75,42;0.23000
26;SO62257   ;6;EUR 184,9;EUR 61,95;0.46000
22;SO62379   ;8;EUR 1306;EUR 56,93;0.23000
20;SO62447   ;8;EUR 819;EUR 82,29;0.23000
29;SO62724   ;6;EUR 41,26;EUR 56,92;0.23000
25;SO63423   ;7;EUR 159,99;EUR 74,79;0.23000
26;SO63642   ;7;EUR 184,9;EUR 43;0.23000
29;SO63938   ;3;EUR 41,26;EUR 74,61;0.23000
12;SO64241   ;8;EUR 299,99;EUR 67,17;0.46000
9;SO64487   ;3;EUR 503,96;EUR 73,67;0.23000
21;SO64723   ;3;EUR 1159;EUR 38,01;0.46000
10;SO65684   ;1;EUR 1490;EUR 34,6;0.23000
11;SO65777   ;7;EUR 433,33;EUR 50,25;0.46000
8;SO65790   ;6;EUR 1954,74;EUR 89,4;0.23000
15;SO65979   ;1;EUR 588;EUR 86,66;0.23000
8;SO66619   ;9;EUR 1954,74;EUR 72,28;0.23000
19;SO66818   ;9;EUR 103,54;EUR 49,02;0.23000
26;SO67352   ;5;EUR 184,9;EUR 53,54;0.23000
21;SO59448   ;6;EUR 1159;EUR 30,88;0.23000
10;SO59985   ;7;EUR 1490;EUR 88,57;0.23000
10;SO61284   ;7;EUR 1490;EUR 76,44;0.46000
8;SO61466   ;2;EUR 1954,74;EUR 74,47;0.23000
29;SO61563   ;10;EUR 41,26;EUR 82,66;0.23000
25;SO62429   ;4;EUR 159,99;EUR 74,9;0.23000
12;SO62475   ;4;EUR 299,99;EUR 76,03;0.23000
19;SO62635   ;1;EUR 103,54;EUR 71,84;0.23000
15;SO62686   ;1;EUR 588;EUR 80,45;0.23000
13;SO62972   ;2;EUR 399;EUR 45,37;0.23000
12;SO63003   ;2;EUR 299,99;EUR 55,6;0.23000
26;SO63513   ;1;EUR 184,9;EUR 84,56;0.23000
17;SO63822   ;8;EUR 469;EUR 86,53;0.23000
9;SO64032   ;10;EUR 503,96;EUR 82,59;0.23000
16;SO64098   ;3;EUR 780;EUR 66,52;0.23000
23;SO65146   ;4;EUR 179;EUR 87,13;0.23000
29;SO65400   ;6;EUR 41,26;EUR 68,85;0.23000
11;SO65517   ;4;EUR 433,33;EUR 85,24;0.23000
19;SO66082   ;3;EUR 103,54;EUR 30,34;0.23000
22;SO66180   ;9;EUR 1306;EUR 77,83;0.23000
8;SO66300   ;9;EUR 1954,74;EUR 39,42;0.23000
21;SO66378   ;7;EUR 1159;EUR 89,9;0.23000
29;SO66493   ;5;EUR 41,26;EUR 91;0.23000
19;SO66978   ;1;EUR 103,54;EUR 84,25;0.23000
24;SO59407   ;3;EUR 1495,53;EUR 57,74;0.23000
27;SO60045   ;3;EUR 845,37;EUR 36,2;0.23000
17;SO60828   ;2;EUR 469;EUR 41,22;0.23000
14;SO61325   ;3;EUR 679,99;EUR 70,42;0.23000
20;SO61368   ;1;EUR 819;EUR 50,21;0.23000
19;SO61912   ;2;EUR 103,54;EUR 86,57;0.23000
22;SO62418   ;8;EUR 1306;EUR 55,33;0.23000
16;SO62466   ;3;EUR 780;EUR 73,53;0.23000
16;SO62524   ;4;EUR 780;EUR 89,26;0.23000
13;SO62608   ;6;EUR 399;EUR 59,53;0.23000
13;SO62621   ;4;EUR 399;EUR 70,01;0.23000
9;SO62727   ;1;EUR 503,96;EUR 61,06;0.23000
22;SO62796   ;2;EUR 1306;EUR 39,34;0.23000
15;SO62874   ;3;EUR 588;EUR 32,28;0.23000
8;SO62881   ;5;EUR 1954,74;EUR 79,21;0.23000
29;SO62974   ;3;EUR 41,26;EUR 73,93;0.23000
21;SO63010   ;9;EUR 1159;EUR 51,6;0.23000
10;SO63406   ;10;EUR 1490;EUR 72,11;0.23000
20;SO63436   ;5;EUR 819;EUR 71,57;0.23000
21;SO64144   ;4;EUR 1159;EUR 87,58;0.23000
18;SO64403   ;7;EUR 1299,99;EUR 35,49;0.23000
20;SO64623   ;7;EUR 819;EUR 46,96;0.23000
16;SO64722   ;8;EUR 780;EUR 31,61;0.23000
8;SO64941   ;10;EUR 1954,74;EUR 83,36;0.23000
28;SO64957   ;8;EUR 970;EUR 63,48;0.23000
18;SO65324   ;7;EUR 1299,99;EUR 70,47;0.23000
25;SO65469   ;2;EUR 159,99;EUR 59,34;0.23000
15;SO65885   ;5;EUR 588;EUR 49,64;0.23000
29;SO65896   ;9;EUR 41,26;EUR 86,98;0.23000
26;SO65979   ;9;EUR 184,9;EUR 42,22;0.23000
23;SO66062   ;1;EUR 179;EUR 43,74;0.23000
29;SO66100   ;5;EUR 41,26;EUR 60,14;0.23000
22;SO66366   ;7;EUR 1306;EUR 44,81;0.46000
14;SO66684   ;5;EUR 679,99;EUR 79,13;0.23000
25;SO67043   ;4;EUR 159,99;EUR 78,45;0.23000
28;SO59382   ;3;EUR 970;EUR 46,92;0.23000
25;SO59777   ;5;EUR 159,99;EUR 72,04;0.23000
15;SO59876   ;3;EUR 588;EUR 81,42;0.23000
14;SO60235   ;10;EUR 679,99;EUR 31,23;0.23000
15;SO60299   ;8;EUR 588;EUR 59,75;0.23000
16;SO60573   ;6;EUR 780;EUR 65,03;0.23000
12;SO60967   ;4;EUR 299,99;EUR 76,2;0.23000
10;SO61118   ;5;EUR 1490;EUR 38,79;0.23000
22;SO61386   ;4;EUR 1306;EUR 33,25;0.23000
13;SO61416   ;1;EUR 399;EUR 62,04;0.23000
20;SO61469   ;1;EUR 819;EUR 44,39;0.23000
9;SO61631   ;6;EUR 503,96;EUR 58,4;0.23000
15;SO62144   ;8;EUR 588;EUR 56,33;0.23000
17;SO62154   ;5;EUR 469;EUR 71,89;0.23000
29;SO62291   ;7;EUR 41,26;EUR 38,44;0.23000
21;SO62507   ;9;EUR 1159;EUR 41,92;0.23000
29;SO62805   ;8;EUR 41,26;EUR 44,64;0.23000
22;SO63080   ;9;EUR 1306;EUR 54,35;0.23000
23;SO63326   ;2;EUR 179;EUR 90,58;0.46000
25;SO63629   ;5;EUR 159,99;EUR 77,07;0.23000
29;SO63875   ;8;EUR 41,26;EUR 50,21;0.23000
21;SO63868   ;8;EUR 1159;EUR 56,61;0.46000
22;SO64530   ;5;EUR 1306;EUR 75,31;0.46000
9;SO64975   ;10;EUR 503,96;EUR 54,62;0.23000
19;SO65486   ;6;EUR 103,54;EUR 70,06;0.23000
26;SO65764   ;2;EUR 184,9;EUR 90,35;0.23000
16;SO65810   ;3;EUR 780;EUR 39,53;0.23000
27;SO65906   ;4;EUR 845,37;EUR 88,13;0.23000
27;SO67146   ;4;EUR 845,37;EUR 67,45;0.23000
29;SO59764   ;4;EUR 41,26;EUR 44,09;0.23000
28;SO59972   ;10;EUR 970;EUR 43,61;0.23000
20;SO60344   ;5;EUR 819;EUR 72,71;0.23000
27;SO60407   ;3;EUR 845,37;EUR 80,74;0.23000
18;SO60408   ;1;EUR 1299,99;EUR 38,58;0.23000
26;SO60604   ;9;EUR 184,9;EUR 86,98;0.23000
27;SO60572   ;6;EUR 845,37;EUR 48,25;0.23000
24;SO61364   ;2;EUR 1495,53;EUR 78,93;0.23000
17;SO61627   ;3;EUR 469;EUR 66,02;0.23000
29;SO61796   ;5;EUR 41,26;EUR 49,46;0.23000
13;SO61933   ;2;EUR 399;EUR 71,12;0.23000
29;SO62071   ;1;EUR 41,26;EUR 72,15;0.23000
24;SO62040   ;10;EUR 1495,53;EUR 85,61;0.23000
22;SO62069   ;9;EUR 1306;EUR 56,17;0.23000
21;SO62117   ;4;EUR 1159;EUR 58,75;0.23000
15;SO62472   ;9;EUR 588;EUR 47,87;0.23000
17;SO62575   ;2;EUR 469;EUR 46,21;0.23000
20;SO62692   ;8;EUR 819;EUR 70,39;0.23000
21;SO62838   ;1;EUR 1159;EUR 75,02;0.23000
22;SO63322   ;10;EUR 1306;EUR 60,32;0.23000
25;SO63621   ;9;EUR 159,99;EUR 88,11;0.46000
21;SO64372   ;1;EUR 1159;EUR 81,51;0.23000
11;SO64387   ;5;EUR 433,33;EUR 70,62;0.23000
25;SO64598   ;1;EUR 159,99;EUR 82,84;0.23000
15;SO64689   ;5;EUR 588;EUR 75,84;0.23000
25;SO64753   ;10;EUR 159,99;EUR 31,19;0.23000
23;SO64891   ;6;EUR 179;EUR 53,61;0.23000
23;SO64898   ;1;EUR 179;EUR 38,51;0.23000
16;SO65008   ;3;EUR 780;EUR 86,71;0.23000
16;SO64971   ;1;EUR 780;EUR 73,13;0.23000
15;SO64975   ;2;EUR 588;EUR 73,72;0.23000
11;SO65520   ;5;EUR 433,33;EUR 73,35;0.23000
29;SO65652   ;5;EUR 41,26;EUR 76,54;0.23000
10;SO65737   ;5;EUR 1490;EUR 38,86;0.23000
9;SO65898   ;3;EUR 503,96;EUR 44,45;0.23000
24;SO65925   ;2;EUR 1495,53;EUR 41,22;0.23000
17;SO66001   ;6;EUR 469;EUR 45,1;0.23000
22;SO66152   ;3;EUR 1306;EUR 77,03;0.23000
25;SO66162   ;5;EUR 159,99;EUR 45,33;0.23000
8;SO66697   ;6;EUR 1954,74;EUR 31,53;0.23000
28;SO66698   ;7;EUR 970;EUR 42,45;0.23000
26;SO66891   ;2;EUR 184,9;EUR 67,31;0.23000
24;SO67409   ;7;EUR 1495,53;EUR 66,53;0.23000
18;SO59786   ;7;EUR 1299,99;EUR 35;0.23000
10;SO59812   ;10;EUR 1490;EUR 57,1;0.23000
16;SO60080   ;2;EUR 780;EUR 78,94;0.23000
12;SO60144   ;8;EUR 299,99;EUR 63,03;0.23000
8;SO60308   ;2;EUR 1954,74;EUR 42,39;0.23000
26;SO60389   ;4;EUR 184,9;EUR 46,23;0.23000
15;SO60638   ;9;EUR 588;EUR 74,57;0.23000
8;SO61466   ;10;EUR 1954,74;EUR 66,86;0.46000
25;SO61489   ;9;EUR 159,99;EUR 76,54;0.23000
20;SO61793   ;5;EUR 819;EUR 42,58;0.23000
9;SO61987   ;3;EUR 503,96;EUR 70,16;0.23000
11;SO62197   ;2;EUR 433,33;EUR 65,63;0.23000
11;SO62266   ;6;EUR 433,33;EUR 68,47;0.23000
21;SO62686   ;1;EUR 1159;EUR 79,26;0.23000
22;SO62962   ;3;EUR 1306;EUR 31,25;0.23000
25;SO63316   ;9;EUR 159,99;EUR 79,95;0.23000
13;SO63407   ;10;EUR 399;EUR 62,14;0.69000
25;SO63515   ;10;EUR 159,99;EUR 86,48;0.23000
21;SO63549   ;8;EUR 1159;EUR 85,93;0.23000
24;SO63543   ;5;EUR 1495,53;EUR 67,05;0.23000
18;SO63697   ;5;EUR 1299,99;EUR 86,31;0.46000
28;SO63998   ;1;EUR 970;EUR 60,67;0.46000
26;SO64272   ;4;EUR 184,9;EUR 40,87;0.23000
17;SO64952   ;2;EUR 469;EUR 89,75;0.23000
10;SO65043   ;3;EUR 1490;EUR 56,22;0.23000
18;SO65144   ;3;EUR 1299,99;EUR 81,85;0.23000
17;SO65831   ;5;EUR 469;EUR 66,41;0.23000
14;SO66011   ;9;EUR 679,99;EUR 82,11;0.23000
27;SO66075   ;1;EUR 845,37;EUR 60,6;0.23000
26;SO66214   ;3;EUR 184,9;EUR 62,38;0.23000
21;SO66593   ;6;EUR 1159;EUR 34,13;0.23000
26;SO67063   ;7;EUR 184,9;EUR 51,29;0.23000
19;SO67137   ;2;EUR 103,54;EUR 57,82;0.23000
23;SO59366   ;7;EUR 179;EUR 86,11;0.23000
24;SO59397   ;10;EUR 1495,53;EUR 54,94;0.46000
27;SO59537   ;2;EUR 845,37;EUR 50,53;0.23000
23;SO59543   ;10;EUR 179;EUR 67,94;0.23000
24;SO60194   ;1;EUR 1495,53;EUR 58,26;0.23000
16;SO60221   ;3;EUR 780;EUR 77,6;0.23000
12;SO60591   ;1;EUR 299,99;EUR 83,34;0.23000
14;SO60723   ;7;EUR 679,99;EUR 67,76;0.46000
13;SO61368   ;5;EUR 399;EUR 80,73;0.23000
14;SO61450   ;9;EUR 679,99;EUR 33,41;0.23000
18;SO61454   ;5;EUR 1299,99;EUR 87,8;0.23000
11;SO61802   ;2;EUR 433,33;EUR 71,2;0.23000
14;SO62058   ;7;EUR 679,99;EUR 82,71;0.23000
24;SO62040   ;2;EUR 1495,53;EUR 56,77;0.23000
24;SO62187   ;10;EUR 1495,53;EUR 84,82;0.23000
29;SO62228   ;1;EUR 41,26;EUR 75,52;0.23000
17;SO62273   ;7;EUR 469;EUR 53,67;0.23000
10;SO62378   ;10;EUR 1490;EUR 82,87;0.46000
14;SO62380   ;2;EUR 679,99;EUR 59,6;0.23000
18;SO62670   ;2;EUR 1299,99;EUR 39,55;0.46000
19;SO62692   ;6;EUR 103,54;EUR 88,02;0.23000
16;SO63317   ;7;EUR 780;EUR 82,32;0.46000
20;SO63377   ;9;EUR 819;EUR 68,74;0.23000
29;SO63482   ;10;EUR 41,26;EUR 56,52;0.23000
22;SO63497   ;1;EUR 1306;EUR 47,82;0.23000
16;SO63539   ;5;EUR 780;EUR 30,07;0.23000
13;SO63677   ;3;EUR 399;EUR 31,81;0.23000
21;SO63777   ;1;EUR 1159;EUR 56,34;0.23000
22;SO64034   ;8;EUR 1306;EUR 39,17;0.23000
26;SO64067   ;7;EUR 184,9;EUR 86,41;0.23000
25;SO64382   ;6;EUR 159,99;EUR 40,88;0.23000
